romdasSpikes,calcSpikesY,calcSpikesX,calcSpikesZ,calcSpikesAll,iri,meanY,sdY,meanX,sdX,meanZ,sdZ,romLog,iroadLog,speed,gpsSpeed,yMax,xMax,zMax
,17,185,,,3.618,,,,,,,,,44.06211999999999,43.18106082221818,,,
,7,171,,,3.604,,,,,,,,,39.084366,38.67247168047427,,,
,22,169,,,3.516,,,,,,,,,44.183468000000005,44.13542276505539,,,
,17,200,,,3.7859999999999996,,,,,,,,,39.364182,37.370610599479846,,,
,25,219,,,4.0840000000000005,,,,,,,,,40.73013,40.555503837598,,,
,30,148,,,3.75,,,,,,,,,33.1464606,24.03055388327608,,,
,144,207,,,5.68,,,,,,,,,23.97149,23.51878056982738,,,
,28,235,,,4.0040000000000004,,,,,,,,,23.293892,23.190371098739934,,,
,33,139,,,4.17,,,,,,,,,24.070462,22.069599340824336,,,
,25,126,,,4.04,,,,,,,,,28.688812,28.664148743492408,,,
,19,177,,,3.8259999999999996,,,,,,,,,37.914474,38.071280738172135,,,
