romdasSpikes,calcSpikesY,calcSpikesX,calcSpikesZ,calcSpikesAll,iri,meanY,sdY,meanX,sdX,meanZ,sdZ,romLog,iroadLog,speed,gpsSpeed,yMax,xMax,zMax
,7,107,,,3.8966666666666665,,,,,,,,,39.19329333333334,38.68421812712664,,,
,10,105,,,3.6333333333333337,,,,,,,,,44.02674666666667,43.992260822328866,,,
,8,109,,,3.743333333333333,,,,,,,,,37.76560333333333,36.76057799265642,,,
,3,99,,,3.4399999999999995,,,,,,,,,42.352536666666666,42.572444458674276,,,
,11,100,,,3.453333333333333,,,,,,,,,44.89561666666666,45.56342172202904,,,
,16,98,,,3.62,,,,,,,,,43.921236666666665,43.145203597298824,,,
,6,88,,,3.3133333333333335,,,,,,,,,47.04678666666667,49.020735887346085,,,
,88,142,,,4.073333333333333,,,,,,,,,25.305182000000002,13.76323158699361,,,
,11,144,,,3.71,,,,,,,,,42.10432,42.67272055095437,,,
,11,107,,,4.073333333333333,,,,,,,,,41.064103333333335,40.25760836770887,,,
,15,134,,,3.9866666666666664,,,,,,,,,41.36374666666667,41.41545494530746,,,
,26,104,,,3.9766666666666666,,,,,,,,,23.784487666666667,17.838367006742413,,,
,11,60,,,3.506666666666667,,,,,,,,,46.48026,48.568323885016014,,,
,135,166,,,6.073333333333332,,,,,,,,,24.953523333333333,25.680797883895334,,,
,66,104,,,5.513333333333334,,,,,,,,,22.260696666666668,20.038584427602554,,,
,128,174,,,6.006666666666667,,,,,,,,,29.756483333333335,31.18653334820569,,,
,63,123,,,5.56,,,,,,,,,19.98068,17.508900214361194,,,
,19,106,,,3.79,,,,,,,,,34.33951666666667,31.740626910735518,,,
,18,167,,,4.076666666666666,,,,,,,,,22.499883333333337,23.020951288746048,,,
,8,88,,,4.036666666666666,,,,,,,,,30.916,31.29086581131772,,,
,25,98,,,4.253333333333333,,,,,,,,,18.589856666666666,17.98487682189858,,,
,9,55,,,3.743333333333333,,,,,,,,,27.31317,26.69781684144752,,,
,16,96,,,4.373333333333334,,,,,,,,,30.79397,31.538056441338387,,,
,13,101,,,3.8466666666666667,,,,,,,,,34.69223,34.24745049933825,,,
,8,95,,,3.8466666666666667,,,,,,,,,37.02062,36.766507781803725,,,
,12,122,,,3.92,,,,,,,,,39.76253666666667,39.42908945055909,,,
,6,118,,,3.7666666666666666,,,,,,,,,40.559916666666666,41.34065049333268,,,
