romdasSpikes,calcSpikesY,calcSpikesX,calcSpikesZ,calcSpikesAll,iri,meanY,sdY,meanX,sdX,meanZ,sdZ,romLog,iroadLog,speed,gpsSpeed,yMax,xMax,zMax
5385.0,88,221,525,309,5.665,0.06548562017646993,0.052854693028852665,0.7184222820329392,0.7139150291926826,0.06882728071649141,0.07413949853770035,3.7311857076340003,1.9444826721501687,12.081384,6.7841367242945445,0.38115688323974695,6.0046577,0.6978070952614024
5708.0,39,110,146,149,5.855,0.07678702314821664,0.07579107279056876,1.28041600415016,1.3812036396165572,0.08442674889210651,0.10857237038124233,3.756483964442609,1.591064607026499,23.752125,24.42340448641921,0.5895483016967749,10.132261,0.8478565645075251
2662.0,11,74,79,85,4.09,0.0676322330872705,0.05030867335808997,1.1844688688466258,0.8583177043345289,0.08420380512303496,0.09721632690461332,3.4252080511386565,1.0413926851582251,39.015805,38.36490766307232,0.2781105041503906,4.2425256,0.605211499470008
3168.0,18,86,98,104,4.38,0.07641283311341925,0.0624158574984028,1.675248127138158,1.2754390048923108,0.09969910720099752,0.08972647893331696,3.500785172917456,1.255272505103306,47.376490000000004,47.1252102765091,0.30952236175537173,6.0238113,0.48669227695740025
3171.0,32,71,98,103,4.385,0.0945990775323683,0.07027885478745474,1.3100453808,1.0249228326231132,0.10535323028956484,0.10780988558077231,3.501196242027089,1.505149978319906,46.621575,48.37301548672201,0.40529041290283274,5.45878,0.5652213453708854
2099.0,13,45,72,58,3.7649999999999997,0.0650528765684807,0.053121077918409226,1.1478670583557047,1.2968204697468582,0.07504282024693257,0.08177628584549711,3.3220124385824006,1.1139433523068367,48.10637,48.59182130428786,0.28730419158935483,8.24563,0.42541306769582965
2292.0,12,74,60,86,3.88,0.06808790938059475,0.055855461544936647,1.9448100400500001,1.490215521066983,0.09214388433867202,0.12723674552187894,3.3602146132953523,1.0791812460476249,46.11232,45.235740125048615,0.29649791717529084,7.374141,0.6245697575229918
2699.0,17,68,68,85,4.109999999999999,0.07776113522763285,0.06310445478113282,1.2169521148675497,0.8263362130217162,0.058720280383782235,0.06447260116999941,3.431202884556517,1.2304489213782739,47.444835,47.314912546139816,0.380390815734863,3.7349546,0.3563515260503841
2197.0,15,67,83,82,3.8200000000000003,0.06739501517891089,0.06116646715400697,1.2882411974966443,0.8948675573932894,0.0789598909946986,0.08235351340188918,3.3418300569205104,1.1760912590556813,48.515969999999996,46.31900436503091,0.33786972045898445,3.8307228,0.46458339946114807
2417.0,8,78,80,86,3.9450000000000003,0.06096949413323846,0.05729368095387863,1.335812057700637,0.9476417185911736,0.07598471949459626,0.0856060225513873,3.3832766504076504,0.9030899869919435,45.364000000000004,46.057260164175865,0.43363780975341726,4.462792,0.4801884053059058
