romdasSpikes,calcSpikesY,calcSpikesX,calcSpikesZ,calcSpikesAll,iri,meanY,sdY,meanX,sdX,meanZ,sdZ,romLog,iroadLog,speed,gpsSpeed,yMax,xMax,zMax
8370.0,50,184,225,234,4.9725,0.07365208453490944,0.068284680535066,1.2475601573970587,1.2283313264051123,0.0843504047022774,0.10482229863664752,3.92272545799326,1.6989700043360187,31.383964999999996,29.54734286698206,0.5895483016967749,10.132261,0.8478565645075251
6339.0,50,157,196,207,4.3825,0.0855948131946476,0.06712081095644366,1.490862375729642,1.1700983384786123,0.10255379475385724,0.09930937088226936,3.802020751771976,1.6989700043360187,46.999032500000006,47.59923342750665,0.40529041290283274,6.0238113,0.5652213453708854
4391.0,25,119,132,144,3.8225,0.0664067945515799,0.0543788058611042,1.5033806561375465,1.4419164732015481,0.08267154772280146,0.10487305038776781,3.642563437104388,1.3979400086720377,47.109345000000005,46.7225961475061,0.29649791717529084,8.24563,0.6245697575229918
4896.0,32,135,151,167,3.965,0.07261262893676762,0.06236521595368015,1.2523590259066668,0.861792915927418,0.06877262032053737,0.07458594613317925,3.6898414091375047,1.505149978319906,47.9804025,48.22903707801944,0.380390815734863,3.8307228,0.46458339946114807
6493.0,28,137,164,165,4.4275,0.06837897526967265,0.06734649787870833,1.2749519526276276,1.1523013452657789,0.07642563140870129,0.08422829962745677,3.812445402872756,1.4471580313422192,41.208375000000004,41.029313106977504,0.49339708328247234,6.1004257,0.4801884053059058
6775.0,20,140,206,160,4.5075,0.04968640468850131,0.04182443454228472,0.83093149181388,0.6887334472143147,0.048909145531864755,0.05560591774840575,3.8309092995464433,1.3010299956639813,25.948544999999996,23.35000618557475,0.2608721542358392,4.4723687,0.3985085344119406
8028.0,55,173,293,228,4.869999999999999,0.055909619140624964,0.0769128035268999,0.8155496020776472,1.0068592183173777,0.05996762731815836,0.08944115487377323,3.904607363815448,1.7403626894942439,28.720655750000002,19.6356934775015,1.2032299423217783,8.896853,0.8328217948816076
7266.0,34,169,212,203,4.655,0.05968134977971646,0.05235817442224598,1.0051095436653994,0.833027712743232,0.06317114667983664,0.07065817898638468,3.861295393526696,1.5314789170422551,27.074177499999998,26.462834176685462,0.42252876281738416,5.995081,0.4570271766592653
5434.0,33,113,143,146,4.125,0.07329206314376986,0.059940360538405194,1.2360635261711028,0.9234569037837388,0.0850435924279653,0.09022917422673085,3.735119634081872,1.5185139398778875,50.698585,52.28964431673673,0.41295185089111186,3.9839516,0.5763418353603936
6017.0,44,107,149,151,4.29,0.07645990168326872,0.06539845610636683,1.0974689407752163,1.1702595900140202,0.06503673826889383,0.07587662377861665,3.779380011491656,1.6434526764861874,42.263180000000006,40.89439961182509,0.3654509353637714,8.169016,0.6947457322921113
7783.0,44,158,187,202,4.8025,0.08176280284444613,0.0787195157203611,1.512157041287926,1.2019217177740775,0.10836265434696889,0.13085385106825836,3.891147030448771,1.6434526764861874,42.9483525,42.13491231324075,0.6427952957153309,6.4068837,0.7806317028104973
7627.0,54,173,207,227,4.755,0.07455128595709261,0.06480949091636003,1.2391469663356165,1.0891255903733135,0.06902490307165726,0.07739976849176142,3.882353746388714,1.7323937598229686,36.336255,31.98861455120725,0.5052722930908207,6.2249246,0.675631806948219
10048.0,88,203,321,291,5.4575000000000005,0.05513328783544479,0.07120626103842782,0.7544183720733031,1.1419976787707806,0.054531415155183866,0.08989332642966001,4.002079626393121,1.9444826721501687,27.308314499999998,12.90582049144926,0.7757213020324727,8.944737,1.2124376586096337
9335.0,75,253,288,328,5.2524999999999995,0.08189159553185779,0.07035044088589033,1.4644300359473685,1.1794992570724026,0.08920534260906933,0.10781559621935675,3.970114322285097,1.8750612633917,28.103325,28.520708003398525,0.3892014312744134,6.895301,0.7866128654016289
6647.0,32,145,182,177,4.4725,0.07494828379277946,0.0649528062162569,1.712061324747405,1.5452744858839826,0.12402367278357727,0.12302466405341447,3.822625678774141,1.505149978319906,46.0464275,44.7626330727102,0.4474283981323257,7.9104424,0.672310668639035
8153.0,43,569,700,612,4.91,0.04296731727469174,0.03632977093687915,0.8531425870839313,0.8425516581058919,0.04696288020553925,0.06907667257810371,3.9113174423240307,1.6334684555795864,20.58190525,5.050687876463573,0.3244622039794933,9.931149,0.8501048659463336
14238.0,115,354,397,469,6.6725,0.08302442684908147,0.07657846514976795,1.670574110118194,1.5690942898619433,0.09442997492421429,0.1128327711394243,4.153448988600982,2.060697840353612,20.7104075,19.469626577810335,0.5703946685791035,8.686164,0.7583870018857944
9783.0,82,231,265,313,5.3825,0.0678113339420109,0.06195152736072101,1.1295783003389592,1.0528110918740443,0.06510401787222776,0.08607063785921687,3.9904720535256195,1.9138138523837167,25.906456499999997,20.20275210257716,0.42291175842285256,6.7229185,0.6172769806217628
8459.0,58,241,284,299,5.0,0.05719151662634971,0.049366543700185846,0.8178927559161573,0.847406251905828,0.040909772651834965,0.057482354586907716,3.927319024959656,1.7634279935629373,26.08382375,12.72005357524998,0.38728607177734276,5.9663506,0.5023969029243844
4729.0,23,181,0,204,3.9174999999999995,0.05543643835819128,0.04679737655083663,1.149739187919192,1.1662048365482363,7.954939974321399e-09,9.007813689272416e-09,3.674769314015426,1.3617278360175928,33.994587499999994,27.53141131306962,0.2636329650878899,6.3781533,5.4096705359864575e-08
4308.0,19,175,0,194,3.795,0.05826932961600171,0.046193194153033974,1.4786863308285716,1.2227632922522989,5.609412834220559e-09,5.371207159751641e-09,3.634275694625944,1.2787536009528289,41.427012500000004,41.75701054589567,0.22017765045166016,5.583278,3.3621853291026145e-08
